Input,96,F - Interrupteur Haut / Bas 2 (Haut),F,bool,/home/F/Input/bool/Interrupteur_Haut_-_Bas_2_(Haut)
Input,97,F - Interrupteur Haut / Bas 2 (Bas),F,bool,/home/F/Input/bool/Interrupteur_Haut_-_Bas_2_(Bas)
Input,98,F - Détecteur de mouvement,F,bool,/home/F/Input/bool/Détecteur_de_mouvement
Input,99,F - Capteur de luminosité,F,bool,/home/F/Input/bool/Capteur_de_luminosité
Input,100,F - Porte de Garage (Ouverte),F,bool,/home/F/Input/bool/Porte_de_Garage_(Ouverte)
Input,101,F - Porte de Garage (Fermée),F,bool,/home/F/Input/bool/Porte_de_Garage_(Fermée)
Input,102,F - Porte de Garage (Infrarouge),F,bool,/home/F/Input/bool/Porte_de_Garage_(Infrarouge)
Input,112,G - Interrupteur Lumière 1,G,bool,/home/G/Input/bool/Interrupteur_Lumière_1
Input,113,G - Interrupteur Lumière 2,G,bool,/home/G/Input/bool/Interrupteur_Lumière_2
Input,114,G - Interrupteur Lumière 3,G,bool,/home/G/Input/bool/Interrupteur_Lumière_3
Input,115,G - Interrupteur Lumière 4,G,bool,/home/G/Input/bool/Interrupteur_Lumière_4
Input,116,G - Interrupteur Lumière 5,G,bool,/home/G/Input/bool/Interrupteur_Lumière_5
Input,117,G - Interrupteur Haut / Bas (Haut),G,bool,/home/G/Input/bool/Interrupteur_Haut_-_Bas_(Haut)
Input,118,G - Interrupteur Haut / Bas (Bas),G,bool,/home/G/Input/bool/Interrupteur_Haut_-_Bas_(Bas)
Input,119,G - Détecteur de mouvement,G,bool,/home/G/Input/bool/Détecteur_de_mouvement
Input,120,G - Détecteur de fumée,G,bool,/home/G/Input/bool/Détecteur_de_fumée
Input,130,H - Interrupteur Lumière 1,H,bool,/home/H/Input/bool/Interrupteur_Lumière_1
Input,131,H - Interrupteur Lumière 2,H,bool,/home/H/Input/bool/Interrupteur_Lumière_2
Input,132,H - Interrupteur Haut / Bas (Haut),H,bool,/home/H/Input/bool/Interrupteur_Haut_-_Bas_(Haut)
Input,133,H - Interrupteur Haut / Bas (Bas),H,bool,/home/H/Input/bool/Interrupteur_Haut_-_Bas_(Bas)
Input,134,H - Variateur de lumière (Haut),H,bool,/home/H/Input/bool/Variateur_de_lumière_(Haut)
Input,135,H - Variateur de lumière (Bas),H,bool,/home/H/Input/bool/Variateur_de_lumière_(Bas)
Input,136,H - Détecteur porte fermée 1,H,bool,/home/H/Input/bool/Détecteur_porte_fermée_1
Input,137,H - Détecteur porte fermée 2,H,bool,/home/H/Input/bool/Détecteur_porte_fermée_2
Input,138,H - Détecteur de mouvement,H,bool,/home/H/Input/bool/Détecteur_de_mouvement
Input,139,H - Capteur de luminosité,H,bool,/home/H/Input/bool/Capteur_de_luminosité
Input,140,H - Détecteur de fumée,H,bool,/home/H/Input/bool/Détecteur_de_fumée
Input,150,I - Interrupteur Lumière,I,bool,/home/I/Input/bool/Interrupteur_Lumière
Input,151,I - Variateur de lumière (Haut),I,bool,/home/I/Input/bool/Variateur_de_lumière_(Haut)
Input,152,I - Variateur de lumière (Bas),I,bool,/home/I/Input/bool/Variateur_de_lumière_(Bas)
Input,153,I - Détecteur de mouvement,I,bool,/home/I/Input/bool/Détecteur_de_mouvement
Input,163,J - Interrupteur Lumière 1,J,bool,/home/J/Input/bool/Interrupteur_Lumière_1
Input,164,J - Interrupteur Lumière 2,J,bool,/home/J/Input/bool/Interrupteur_Lumière_2
Input,165,J - Interrupteur Haut / Bas (Haut),J,bool,/home/J/Input/bool/Interrupteur_Haut_-_Bas_(Haut)
